insert;seq;offset;largura;coluna;ref_notice;formato;nome_notice;ancora_spool;confianca;oraculo;exemplos;expressao_spool
8;;626;16;P1_4_21;P1 4.21;NUM;Montant de la décote sur actif déprécié à l'a;;FILLER;ok;0000000000000000 / 0000000000000001;RPAD(' ',16)
8;;642;2;P1_4_21;P1 4.21;NUM;Montant de la décote sur actif déprécié à l'a;;FILLER;ok;00 / 45;RPAD(' ',2)
8;;644;3;P1_4_22;P1 4.22;ALPHA;Devise du montant de la décote sur actif dépr;;FILLER;ok;EUR;RPAD(' ',3)
8;;647;2;P1_4_23;P1 4.23;ALPHA;Circuit de distribution;;FILLER;ok;CL;RPAD(' ',2)
8;;649;1;P1_5_6;P1 5.6;ALPHA;Indicateur 'Prêt Revolving Roll-over';;FILLER;vazio;;RPAD(' ',1)
8;;650;20;P1_5_7;P1 5.7;ALPHA;Identifiant local du bénéficiaire final de l';;FILLER;vazio;;RPAD(' ',20)
8;;670;10;P1_5_8;P1 5.8;ALPHA;Identifiant central du bénéficiaire final de ;;FILLER;vazio;;RPAD(' ',10)
8;;680;2;P1_3_33;P1 3.33;ALPHA;Nature d'OPCVM Garanti;;FILLER;vazio;;RPAD(' ',2)
8;;682;1;P1_5_10;P1 5.10;ALPHA;Indicateur Accord de Fusion;;FILLER;vazio;;RPAD(' ',1)
8;;683;25;P1_5_11;P1 5.11;ALPHA;Référence de la lettre de Fusion;;FILLER;vazio;;RPAD(' ',25)
8;;708;2;P1_3_32;P1 3.32;ALPHA;Rôle du Tiers dans l'opération d'affacturage;;FILLER;vazio;;RPAD(' ',2)
8;;710;1;P1_3_46;P1 3.46;ALPHA;Usage du bien immobilier apporté en garantie;;FILLER;ok;0 / 2;RPAD(' ',1)
8;;711;1;P1_3_47;P1 3.47;ALPHA;Respect des conditions réglementaires;;FILLER;ok;Y;RPAD(' ',1)
8;;712;1;P1_3_40;P1 3.40;NUM;Valeur de marché du bien immobilier loué à la;;FILLER;incoerente;+;RPAD(' ',1)
8;;713;16;P1_3_40;P1 3.40;NUM;Valeur de marché du bien immobilier loué à la;;FILLER;ok;0000000000000001 / 0000000000285208;RPAD(' ',16)
8;;729;2;P1_3_40;P1 3.40;NUM;Valeur de marché du bien immobilier loué à la;;FILLER;ok;00 / 45;RPAD(' ',2)
8;;731;3;P1_3_41;P1 3.41;ALPHA;Devise de la valeur de marché du bien immobil;;FILLER;ok;EUR;RPAD(' ',3)
8;;734;1;P1_3_42;P1 3.42;NUM;Valeur hypothécaire du bien immobilier loué à;;FILLER;incoerente;+;RPAD(' ',1)
8;;735;16;P1_3_42;P1 3.42;NUM;Valeur hypothécaire du bien immobilier loué à;;FILLER;ok;0000000000000001 / 0000000000285208;RPAD(' ',16)
8;;751;2;P1_3_42;P1 3.42;NUM;Valeur hypothécaire du bien immobilier loué à;;FILLER;ok;00 / 45;RPAD(' ',2)
8;;753;3;P1_3_43;P1 3.43;ALPHA;Devise de la valeur hypothécaire du bien immo;;FILLER;ok;EUR;RPAD(' ',3)
8;;756;2;P1_3_44;P1 3.44;ALPHA;Zone libre (Ex Localisation du bien immobilie;;FILLER;ok;FR;RPAD(' ',2)
8;;758;1;P1_3_45;P1 3.45;ALPHA;Achat en fin de contrat du bien loué;;FILLER;ok;1 / 2;RPAD(' ',1)
8;;759;1;P1_5_19;P1 5.19;NUM;Valeur estimée en fin de période du bien loué;;FILLER;incoerente;+;RPAD(' ',1)
8;;760;16;P1_5_19;P1 5.19;NUM;Valeur estimée en fin de période du bien loué;;FILLER;ok;0000000000000000 / 0000000000000001;RPAD(' ',16)
8;;776;2;P1_5_19;P1 5.19;NUM;Valeur estimée en fin de période du bien loué;;FILLER;ok;00 / 01;RPAD(' ',2)
8;;778;3;P1_5_20;P1 5.20;ALPHA;Devise de la valeur estimée en fin de période;;FILLER;ok;EUR;RPAD(' ',3)
8;27;781;3;P1_19_5;P1 19.5;ALPHA;Classification comptable de référence des act;;MEDIA;ok;CAM;RPAD(nvl(C_ENR.cla_comp_ref_act,' '),3)
8;;784;12;P1_3_56;P1 3.56;ALPHA;Zone libre (Ex PCCO – Valeur du titre en norm;;FILLER;vazio;;RPAD(' ',12)
8;;796;1;P1_3_50;P1 3.50;NUM;Montant du coût d'acquisition;;FILLER;vazio;;RPAD(' ',1)
8;;797;16;P1_3_50;P1 3.50;NUM;Montant du coût d'acquisition;;FILLER;vazio;;RPAD(' ',16)
8;;813;2;P1_3_50;P1 3.50;NUM;Montant du coût d'acquisition;;FILLER;vazio;;RPAD(' ',2)
8;;815;3;P1_3_51;P1 3.51;ALPHA;Devise du montant du coût d'acquisition;;FILLER;vazio;;RPAD(' ',3)
8;;818;1;P1_3_52;P1 3.52;NUM;Montant du Mark-to-Market (MtM);;FILLER;vazio;;RPAD(' ',1)
8;;819;16;P1_3_52;P1 3.52;NUM;Montant du Mark-to-Market (MtM);;FILLER;vazio;;RPAD(' ',16)
8;;835;2;P1_3_52;P1 3.52;NUM;Montant du Mark-to-Market (MtM);;FILLER;vazio;;RPAD(' ',2)
8;;837;3;P1_3_53;P1 3.53;ALPHA;Devise du montant du Mark-to-Market (MtM);;FILLER;vazio;;RPAD(' ',3)
8;;840;1;P1_3_54;P1 3.54;NUM;Montant du coût amorti;;FILLER;vazio;;RPAD(' ',1)
8;;841;16;P1_3_54;P1 3.54;NUM;Montant du coût amorti;;FILLER;vazio;;RPAD(' ',16)
8;;857;2;P1_3_54;P1 3.54;NUM;Montant du coût amorti;;FILLER;vazio;;RPAD(' ',2)
8;;859;3;P1_3_55;P1 3.55;ALPHA;Devise du montant du coût amorti;;FILLER;vazio;;RPAD(' ',3)
8;;862;1;P1_3_57;P1 3.57;NUM;Montant des coupons restant dû;;FILLER;vazio;;RPAD(' ',1)
8;;863;16;P1_3_57;P1 3.57;NUM;Montant des coupons restant dû;;FILLER;vazio;;RPAD(' ',16)
8;;879;2;P1_3_57;P1 3.57;NUM;Montant des coupons restant dû;;FILLER;vazio;;RPAD(' ',2)
8;;881;3;P1_3_58;P1 3.58;ALPHA;Devise du montant des coupons restant dû;;FILLER;vazio;;RPAD(' ',3)
8;;884;1;P1_3_59;P1 3.59;NUM;Montant du solde du compte courant d'associé;;FILLER;vazio;;RPAD(' ',1)
8;;885;16;P1_3_59;P1 3.59;NUM;Montant du solde du compte courant d'associé;;FILLER;vazio;;RPAD(' ',16)
8;;901;2;P1_3_59;P1 3.59;NUM;Montant du solde du compte courant d'associé;;FILLER;vazio;;RPAD(' ',2)
8;;903;3;P1_3_60;P1 3.60;ALPHA;Devise du solde du compte courant d'associé;;FILLER;vazio;;RPAD(' ',3)
8;;906;1;P1_3_61;P1 3.61;ALPHA;Traitement prudentiel des titres et créances ;;FILLER;vazio;;RPAD(' ',1)
8;;907;2;P1_3_99;P1 3.99;ALPHA;Filler;;FILLER;vazio;;RPAD(' ',2)
8;28;909;19;P1_3_8;P1 3.8;NUM;Montant nominal;;MEDIA;vazio;;pack_utilitaire.f_format_montant_bis2(nvl((C_ENR.MNT_NOMINAL),0))
8;29;928;3;P1_3_9;P1 3.9;ALPHA;Devise du montant nominal;;MEDIA;vazio;;RPAD(NVL(C_ENR.CD_DEVISE_NOMINAL,' '),3,' ')
8;30;931;12;P1_3_31;P1 3.31;ALPHA;Zone libre (Ex PCCO – Nominal);;MEDIA;vazio;;RPAD(NVL(C_ENR.PCCO_NOMINAL,' '),12,' ')
8;31;943;2;P1_12_1;P1 12.1;ALPHA;Nature du sous-Jacent;;MEDIA;vazio;;RPAD(C_ENR.NATURE_PROD_SS_JACENT, 2,' ')
8;32;945;1;P1_3_7;P1 3.7;NUM;Sens de la transaction;;MEDIA;vazio;;RPAD(NVL(C_ENR.SENS_TRANSACTION, ' '),1,' ')
8;;946;1;P1_3_70;P1 3.70;NUM;Montant du Mark-to-Market (MtM) net si accord;;FILLER;vazio;;RPAD(' ',1)
8;;947;16;P1_3_70;P1 3.70;NUM;Montant du Mark-to-Market (MtM) net si accord;;FILLER;vazio;;RPAD(' ',16)
8;;963;2;P1_3_70;P1 3.70;NUM;Montant du Mark-to-Market (MtM) net si accord;;FILLER;vazio;;RPAD(' ',2)
8;;965;3;P1_3_71;P1 3.71;ALPHA;Devise du montant du Mark-to-Market (MtM) net;;FILLER;vazio;;RPAD(' ',3)
8;;968;1;P1_3_74;P1 3.74;ALPHA;Eligibilité des actifs sous-jacents des CDS T;;FILLER;vazio;;RPAD(' ',1)
8;33;969;20;P1_2_99;P1 2.99;ALPHA;Code méthode IFRS9 - PD à l'origine;P1 2.99;ALTA;ok;LC_MIG_D+            / PME_MIG_C-          ;RPAD(NVL(C_ENR.CD_METH_IFRS9_PD_ORIG,' '), 20)
8;34;989;19;P1_3_80;P1 3.80;NUM;Montant du Mark-to-Market (MtM) brut;;MEDIA;vazio;;pack_utilitaire.f_format_montant_bis2(nvl((C_ENR.MNT_MTM),0))
8;35;1008;3;P1_3_81;P1 3.81;ALPHA;Devise du montant du Mark-to-Market (MtM) bru;;MEDIA;vazio;;RPAD(NVL(C_ENR.CD_DEVISE_MTM,' '),3,' ')
8;36;1011;12;P1_3_82;P1 3.82;ALPHA;Zone libre (Ex PCCO – MtM brut);;MEDIA;vazio;;RPAD(NVL(C_ENR.PCCO_MTM,' '),12,' ')
8;37;1023;1;P1_3_83;P1 3.83;ALPHA;Modèle de l'assiette interne du risque de var;;MEDIA;vazio;;RPAD(NVL(C_ENR.MODELE_ASSIETE_RISQUE, ' '),1,' ')
8;38;1024;1;P1_3_15;P1 3.15;ALPHA;Indicateur accord de collatéralisation;;MEDIA;vazio;;RPAD(NVL(C_ENR.IND_ACCORD_COLLATERISATION, ' '),1,' ')
8;39;1025;25;P1_13_10;P1 13.10;ALPHA;Référence du contrat de collatéralisation;;MEDIA;vazio;;RPAD(NVL(C_ENR.REF_ACCORD_COLLATERISATION, ' '),25,' ')
8;40;1050;1;P1_3_16;P1 3.16;ALPHA;Indicateur accord de netting prudentiel;;MEDIA;vazio;;RPAD(NVL(C_ENR.IND_ACCORD_NETTING, ' '),1,' ')
8;41;1051;25;P1_3_17;P1 3.17;ALPHA;Référence du contrat de netting prudentiel;;MEDIA;vazio;;RPAD(NVL(C_ENR.REF_CONTRAT_NETTING, ' '),25,' ')
8;42;1076;3;P1_3_19;P1 3.19;ALPHA;Devise de règlement de l'accord de netting pr;;MEDIA;vazio;;RPAD(NVL(C_ENR.DEV_CONTRAT_NETTING, ' '),3,' ')
8;43;1079;19;P1_3_84;P1 3.84;NUM;Montant de l'assiette interne du risque de va;;MEDIA;vazio;;pack_utilitaire.f_format_montant_bis2(nvl((C_ENR.MT_ASSIETE_INTERNE),0
8;44;1098;3;P1_3_85;P1 3.85;ALPHA;Devise de l'assiette interne du risque de var;;MEDIA;vazio;;RPAD(NVL(C_ENR.DEV_ASSIETE_INTERNE, ' '),3,' ')
8;45;1101;19;P1_3_72;P1 3.72;NUM;Montant de l'assiette réglementaire;;MEDIA;vazio;;pack_utilitaire.f_format_montant_bis2(nvl((C_ENR.MT_ASSIETE_REGLEMENTA
8;46;1120;3;P1_3_73;P1 3.73;ALPHA;Devise du montant de l'assiette réglementaire;;MEDIA;vazio;;RPAD(NVL(C_ENR.DEV_ASSIETE_REGLEMENTAIRE, ' '),3,' ')
8;;1123;3;P1_7_0;P1 7.0;NUM;Périodicité de réévaluation;;FILLER;vazio;;RPAD(' ',3)
8;;1126;1;P1_7_1;P1 7.1;NUM;Montant Mark-to-Market (MtM) de la jambe prêt;;FILLER;vazio;;RPAD(' ',1)
8;;1127;16;P1_7_1;P1 7.1;NUM;Montant Mark-to-Market (MtM) de la jambe prêt;;FILLER;vazio;;RPAD(' ',16)
8;;1143;2;P1_7_1;P1 7.1;NUM;Montant Mark-to-Market (MtM) de la jambe prêt;;FILLER;vazio;;RPAD(' ',2)
8;;1145;3;P1_7_2;P1 7.2;ALPHA;Devise du montant Mark-to-Market (MtM) de la ;;FILLER;vazio;;RPAD(' ',3)
8;;1148;12;P1_7_6;P1 7.6;ALPHA;Zone libre (Ex PCCO du MtM de la jambe prêteu;;FILLER;vazio;;RPAD(' ',12)
8;;1160;2;P1_7_7;P1 7.7;ALPHA;Jambe prêteuse du repo : nature du sous-jacen;;FILLER;vazio;;RPAD(' ',2)
8;;1162;2;P1_7_8;P1 7.8;ALPHA;Jambe prêteuse du repo : localisation bourse ;;FILLER;vazio;;RPAD(' ',2)
8;;1164;2;P1_7_9;P1 7.9;ALPHA;Jambe prêteuse du repo : indice dont les titr;;FILLER;vazio;;RPAD(' ',2)
8;;1166;12;P1_7_10;P1 7.10;ALPHA;Jambe prêteuse du repo : référence des titres;;FILLER;vazio;;RPAD(' ',12)
8;;1178;1;P1_7_11;P1 7.11;ALPHA;Jambe prêteuse du repo : échelon de qualité d;;FILLER;vazio;;RPAD(' ',1)
8;;1179;8;P1_7_12;P1 7.12;DATE;Jambe prêteuse du repo : échéance du titre so;;FILLER;vazio;;RPAD(' ',8)
8;;1187;20;P1_7_13;P1 7.13;ALPHA;Jambe prêteuse du repo : identifiant local de;;FILLER;vazio;;RPAD(' ',20)
8;;1207;10;P1_7_14;P1 7.14;ALPHA;Jambe prêteuse du repo : identifiant central ;;FILLER;vazio;;RPAD(' ',10)
8;;1217;1;P1_7_3;P1 7.3;NUM;Montant Mark-to-Market (MtM) de la jambe empr;;FILLER;vazio;;RPAD(' ',1)
8;;1218;16;P1_7_3;P1 7.3;NUM;Montant Mark-to-Market (MtM) de la jambe empr;;FILLER;vazio;;RPAD(' ',16)
8;;1234;2;P1_7_3;P1 7.3;NUM;Montant Mark-to-Market (MtM) de la jambe empr;;FILLER;vazio;;RPAD(' ',2)
8;;1236;3;P1_12_5;P1 12.5;ALPHA;Devise du montant Mark-to-Market (MtM) de la ;;FILLER;vazio;;RPAD(' ',3)
8;;1239;12;P1_7_15;P1 7.15;ALPHA;Zone libre (Ex PCCO du MtM de la jambe emprun;;FILLER;vazio;;RPAD(' ',12)
8;;1251;2;P1_7_16;P1 7.16;ALPHA;Jambe emprunteuse du repo : nature du sous-ja;;FILLER;vazio;;RPAD(' ',2)
8;;1253;2;P1_7_17;P1 7.17;ALPHA;Jambe emprunteuse du repo : localisation bour;;FILLER;vazio;;RPAD(' ',2)
8;;1255;2;P1_7_18;P1 7.18;ALPHA;Jambe emprunteuse du repo : indice dont les t;;FILLER;vazio;;RPAD(' ',2)
8;;1257;12;P1_7_19;P1 7.19;ALPHA;Jambe emprunteuse du repo : référence des tit;;FILLER;vazio;;RPAD(' ',12)
8;;1269;1;P1_7_20;P1 7.20;ALPHA;Jambe emprunteuse du repo : Echelon de qualit;;FILLER;vazio;;RPAD(' ',1)
8;;1270;8;P1_7_21;P1 7.21;DATE;Jambe emprunteuse du repo : échéance du titre;;FILLER;vazio;;RPAD(' ',8)
8;;1278;20;P1_7_22;P1 7.22;ALPHA;Jambe emprunteuse du repo : identifiant local;;FILLER;vazio;;RPAD(' ',20)
8;;1298;10;P1_7_23;P1 7.23;ALPHA;Jambe emprunteuse du repo : identifiant centr;;FILLER;vazio;;RPAD(' ',10)
8;;1308;1;P1_7_24;P1 7.24;ALPHA;Indicateur de période de liquidation 20 jours;;FILLER;vazio;;RPAD(' ',1)
8;;1309;1;P1_7_25;P1 7.25;ALPHA;Indicateur de période de liquidation à double;;FILLER;vazio;;RPAD(' ',1)
8;;1310;3;P1_16_3;P1 16.3;ALPHA;Séniorité de la tranche dans le véhicule;;FILLER;vazio;;RPAD(' ',3)
8;;1313;5;P1_11_33;P1 11.33;ALPHA;Rating de la tranche;;FILLER;vazio;;RPAD(' ',5)
8;;1318;2;P1_11_12;P1 11.12;ALPHA;Source du rating de la tranche;;FILLER;vazio;;RPAD(' ',2)
8;;1320;1;P1_16_9;P1 16.9;ALPHA;Indicateur 'Granularité des parts';;FILLER;vazio;;RPAD(' ',1)
8;;1321;1;P1_16_12;P1 16.12;ALPHA;Code position de la banque dans le programme;;FILLER;vazio;;RPAD(' ',1)
8;;1322;1;P1_16_13;P1 16.13;ALPHA;Indicateur Clause de remboursement anticipé;;FILLER;vazio;;RPAD(' ',1)
8;;1323;7;P1_16_15;P1 16.15;ALPHA;Méthode de pondération titrisation;;FILLER;vazio;;RPAD(' ',7)
8;;1330;1;P1_16_16;P1 16.16;ALPHA;Nature de la titrisation;;FILLER;vazio;;RPAD(' ',1)
8;;1331;1;P1_16_17;P1 16.17;ALPHA;Re-titrisation;;FILLER;vazio;;RPAD(' ',1)
8;;1332;1;P1_16_18;P1 16.18;ALPHA;Type de titrisation;;FILLER;vazio;;RPAD(' ',1)
8;;1333;1;P1_16_19;P1 16.19;NUM;Pondération à l'origine;;FILLER;vazio;;RPAD(' ',1)
8;;1334;4;P1_16_19;P1 16.19;NUM;Pondération à l'origine;;FILLER;vazio;;RPAD(' ',4)
8;;1338;5;P1_16_19;P1 16.19;NUM;Pondération à l'origine;;FILLER;vazio;;RPAD(' ',5)
8;;1343;8;P1_16_20;P1 16.20;ALPHA;Indicateur titrisation STS;;FILLER;vazio;;RPAD(' ',8)
8;;1351;1;P1_4_31;P1 4.31;ALPHA;Indicateur Produit à sous-jacent;;FILLER;ok;N;RPAD(' ',1)
8;;1352;1;P1_4_32;P1 4.32;ALPHA;Indicateur de granularité;;FILLER;vazio;;RPAD(' ',1)
8;;1353;8;P1_4_33;P1 4.33;DATE;Date d'acquisition de la dernière part;;FILLER;vazio;;RPAD(' ',8)
8;;1361;1;P1_11_13;P1 11.13;NUM;Point d'attachement;;FILLER;vazio;;RPAD(' ',1)
8;;1362;4;P1_11_13;P1 11.13;NUM;Point d'attachement;;FILLER;vazio;;RPAD(' ',4)
8;;1366;5;P1_11_13;P1 11.13;NUM;Point d'attachement;;FILLER;vazio;;RPAD(' ',5)
8;;1371;1;P1_11_14;P1 11.14;NUM;Point de détachement;;FILLER;vazio;;RPAD(' ',1)
8;;1372;4;P1_11_14;P1 11.14;NUM;Point de détachement;;FILLER;vazio;;RPAD(' ',4)
8;;1376;5;P1_11_14;P1 11.14;NUM;Point de détachement;;FILLER;vazio;;RPAD(' ',5)
8;;1381;8;P1_4_24;P1 4.24;DATE;Date de signature du contrat;;FILLER;vazio;;RPAD(' ',8)
8;;1389;1;P1_4_36;P1 4.36;ALPHA;Indicateur de transparence de la structure;;FILLER;vazio;;RPAD(' ',1)
8;;1390;1;P1_4_49;P1 4.49;ALPHA;Indicateur d'engagement de valeur minimale su;;FILLER;vazio;;RPAD(' ',1)
8;;1391;4;P1_4_99;P1 4.99;ALPHA;Filler;;FILLER;vazio;;RPAD(' ',4)
8;;1395;24;P1_4_45;P1 4.45;ALPHA;NATure d'Opération des intérêts dus / coupons;;FILLER;vazio;;RPAD(' ',24)
8;47;1419;2;P1_3_20;P1 3.20;NUM;Maturité résiduelle;;MEDIA;ok;00 / 01;LPAD(ABS(TRUNC(NVL(C_ENR.MATURITE_EFF,0))),2,'0')
8;48;1421;4;P1_3_20;P1 3.20;NUM;Maturité résiduelle;;MEDIA;ok;0000 / 0027;LPAD(ABS(MOD(NVL(C_ENR.MATURITE_EFF,0) *10000,10000)),4,'0')
8;49;1425;1;P1_4_8;P1 4.8;ALPHA;Indicateur bilan hors bilan;;MEDIA;ok;B;RPAD(NVL(C_ENR.TOP_ENG, ' '),1,' ')
8;;1426;3;P1_12_16;P1 12.16;ALPHA;Code séniorité;;FILLER;vazio;;RPAD(' ',3)
8;50;1429;2;P1_3_75;P1 3.75;ALPHA;Instrument financier;P1 3.75;ALTA;vazio;;RPAD(NVL(C_ENR.INSTRUMENT_FINANCIER, ' '),2,' ')
8;51;1431;6;P1_4_42;P1 4.42;ALPHA;Type de produit bancaire;P1 4.42;ALTA;ok;CRED03 / CRED10;RPAD(NVL(C_ENR.CD_TYPE_PROD_BANCAIRE,' '),6,' ')
8;52;1437;8;P1_3_3;P1 3.3;DATE;Date de valeur de prise d'effet du contrat;;MEDIA;ok;20250630;RPAD(nvl(TO_CHAR(C_ENR.DT_ARRETE, 'YYYYMMDD'),' '),8,' ')
8;;1445;16;P1_4_43;P1 4.43;ALPHA;Segment de notation du groupe de risque;;FILLER;ok;       20081203  /        20120130 ;RPAD(' ',16)
8;;1461;20;P1_3_62;P1 3.62;ALPHA;Identifiant local du tiers Garant des titres ;;FILLER;vazio;;RPAD(' ',20)
8;;1481;10;P1_3_63;P1 3.63;ALPHA;Identifiant central du tiers Garant des titre;;FILLER;vazio;;RPAD(' ',10)
8;;1491;30;P1_3_64;P1 3.64;ALPHA;Zone libre (Ex Indicateur titre déprécié);;FILLER;vazio;;RPAD(' ',30)
8;;1521;1;P1_4_25;P1 4.25;NUM;Montant du Add-on affacturage;;FILLER;vazio;;RPAD(' ',1)
8;;1522;16;P1_4_25;P1 4.25;NUM;Montant du Add-on affacturage;;FILLER;vazio;;RPAD(' ',16)
8;;1538;2;P1_4_25;P1 4.25;NUM;Montant du Add-on affacturage;;FILLER;vazio;;RPAD(' ',2)
8;;1540;3;P1_4_26;P1 4.26;ALPHA;Devise du montant du Add-on affacturage;;FILLER;vazio;;RPAD(' ',3)
8;;1543;1;P1_4_27;P1 4.27;NUM;Montant de la part de financement garanti par;;FILLER;vazio;;RPAD(' ',1)
8;;1544;16;P1_4_27;P1 4.27;NUM;Montant de la part de financement garanti par;;FILLER;vazio;;RPAD(' ',16)
8;;1560;2;P1_4_27;P1 4.27;NUM;Montant de la part de financement garanti par;;FILLER;vazio;;RPAD(' ',2)
8;;1562;3;P1_4_28;P1 4.28;ALPHA;Devise du montant de la part de financement g;;FILLER;vazio;;RPAD(' ',3)
8;;1565;30;P1_4_30;P1 4.30;NUM;Expected Loss Best Estimate (en %);;FILLER;vazio;;RPAD(' ',30)
8;;1595;1;P1_4_29;P1 4.29;ALPHA;Indicateur créance titrisée;;FILLER;ok;N;RPAD(' ',1)
8;;1596;50;P1_4_40;P1 4.40;ALPHA;Identifiant du Fonds Commun de Titrisation (S;;FILLER;vazio;;RPAD(' ',50)
8;;1646;10;P1_8_99;P1 8.99;ALPHA;Filler;;FILLER;vazio;;RPAD(' ',10)
8;;1656;1;P1_4_38;P1 4.38;ALPHA;Indicateur autonomie patrimoniale de l'actif ;;FILLER;vazio;;RPAD(' ',1)
8;;1657;1;P1_4_39;P1 4.39;ALPHA;Indicateur portabilité de l'actif en cas de d;;FILLER;vazio;;RPAD(' ',1)
8;;1658;1;P1_4_37;P1 4.37;ALPHA;Indicateur de ségrégation;;FILLER;vazio;;RPAD(' ',1)
8;;1659;1;P1_4_35;P1 4.35;ALPHA;Indicateur opinion juridique;;FILLER;vazio;;RPAD(' ',1)
8;53;1660;1;P1_3_36;P1 3.36;ALPHA;Indicateur compensation centrale;;MEDIA;vazio;;RPAD(NVL(C_ENR.IND_CCP, ' '),1,' ')
8;;1661;30;P1_9_99;P1 9.99;ALPHA;Filler;;FILLER;vazio;;RPAD(' ',30)
8;;1691;12;P1_12_3;P1 12.3;ALPHA;Référence du titre sous-jacent;;FILLER;vazio;;RPAD(' ',12)
8;;1703;1;P1_12_19;P1 12.19;ALPHA;Echelon de qualité de crédit du titre sous-ja;;FILLER;vazio;;RPAD(' ',1)
8;;1704;8;P1_12_6;P1 12.6;DATE;Date d'échéance du titre sous-jacent;;FILLER;vazio;;RPAD(' ',8)
8;54;1712;2;P1_15_1;P1 15.1;ALPHA;Indice boursier auquel appartient le titre so;;MEDIA;vazio;;RPAD(NVL(C_ENR.CODE_INDICE_BOURSE, ' '),2,' ')
8;55;1714;2;P1_15_2;P1 15.2;ALPHA;Localisation bourse de cotation du titre sous;;MEDIA;vazio;;RPAD(NVL(C_ENR.CODE_PAYS_BOURSE, ' '),2,' ')
8;;1716;20;P1_12_17;P1 12.17;ALPHA;Identifiant local du tiers émetteur du titre ;;FILLER;vazio;;RPAD(' ',20)
8;;1736;10;P1_12_18;P1 12.18;ALPHA;Identifiant central du tiers émetteur du titr;;FILLER;vazio;;RPAD(' ',10)
8;;1746;30;P1_10_99;P1 10.99;ALPHA;Filler;;FILLER;vazio;;RPAD(' ',30)
8;56;1776;19;P1_3_86;P1 3.86;NUM;Montant Credit Valuation Adjustment (CVA) com;;MEDIA;vazio;;pack_utilitaire.f_format_montant_bis2(nvl((C_ENR.MT_CVA_COMPTA),0))
8;57;1795;3;P1_3_87;P1 3.87;ALPHA;Devise de Credit Valuation Adjustment (CVA) c;;MEDIA;vazio;;RPAD(NVL(C_ENR.DEV_CVA_COMPTA, ' '),3,' ')
8;58;1798;1;P1_3_88;P1 3.88;ALPHA;Indicateur de risque spécifique de corrélatio;;MEDIA;vazio;;RPAD(NVL(C_ENR.IND_RISQ_COLLAT_SPECIF, ' '),1,' ')
8;;1799;30;P1_11_15;P1 11.15;ALPHA;Identifiant local de la chambre de compensati;;FILLER;vazio;;RPAD(' ',30)
8;59;1829;3;P1_11_1;P1 11.1;ALPHA;Type de dérivé de crédit;;MEDIA;vazio;;RPAD(NVL(C_ENR.TYPE_CREDIT_DERIVE, ' '),3,' ')
8;60;1832;1;P1_3_76;P1 3.76;ALPHA;Indicateur de dénouement du CDS;;MEDIA;vazio;;RPAD(NVL(C_ENR.IND_DENOUEMENT_CDS, ' '),1,' ')
8;61;1833;1;P1_3_77;P1 3.77;ALPHA;Eligibilité du dérivé de crédit à la couvertu;;MEDIA;vazio;;RPAD(NVL(C_ENR.IND_ELLIGIBILITE_CVA, ' '),1,' ')
8;;1834;20;P1_11_4;P1 11.4;ALPHA;Identifiant local du tiers couvert par le Dér;;FILLER;vazio;;RPAD(' ',20)
8;;1854;10;P1_11_5;P1 11.5;ALPHA;Identifiant central du tiers couvert par le D;;FILLER;vazio;;RPAD(' ',10)
8;62;1864;10;P1_11_2;P1 11.2;NUM;Spread de marché du dérivé;;MEDIA;vazio;;(CASE WHEN C_ENR.MT_SPREAD >=0 THEN '+' ELSE '-' END)
8;63;1874;4;P1_3_10;P1 3.10;NUM;Montant notionnel de la jambe achetée des dér;;MEDIA;vazio;;LPAD(ABS(TRUNC(NVL(C_ENR.MT_SPREAD,0))),4,'0')
8;;1878;5;P1_3_10;P1 3.10;NUM;Montant notionnel de la jambe achetée des dér;;FILLER;vazio;;RPAD(' ',5)
8;64;1883;19;P1_3_10;P1 3.10;NUM;Montant notionnel de la jambe achetée des dér;;BAIXA;vazio;;pack_utilitaire.f_format_montant_bis2(nvl((C_ENR.MT_NOTIONNEL_ACH),0))
8;65;1902;3;P1_3_12;P1 3.12;NUM;Montant du notionnel de la jambe vendue des d;;MEDIA;vazio;;RPAD(NVL(C_ENR.DEV_NOTIONNEL_ACH, ' '),3,' ')
8;66;1905;19;P1_3_12;P1 3.12;NUM;Montant du notionnel de la jambe vendue des d;;BAIXA;vazio;;pack_utilitaire.f_format_montant_bis2(nvl((C_ENR.MT_NOTIONNEL_VENDU),0
8;67;1924;3;P1_8_1;P1 8.1;ALPHA;Type du taux payé du dérivé;;BAIXA;vazio;;RPAD(NVL(C_ENR.DEV_NOTIONNEL_VENDU, ' '),3,' ')
8;68;1927;2;P1_8_2;P1 8.2;ALPHA;Indice de référence du taux payé;;MEDIA;vazio;;RPAD(NVL(C_ENR.TYPE_SWAP, ' '),2,' ')
8;69;1929;3;P1_8_2;P1 8.2;ALPHA;Indice de référence du taux payé;;MEDIA;vazio;;RPAD(NVL(C_ENR.NATURE_OPTION, ' '),3,' ')
8;70;1932;1;P1_8_2;P1 8.2;ALPHA;Indice de référence du taux payé;P1 10.2;BAIXA;vazio;;RPAD(NVL(C_ENR.IND_CALL_PUT, ' '),1,' ')
8;71;1933;1;P1_8_2;P1 8.2;ALPHA;Indice de référence du taux payé;P1 8.1;BAIXA;vazio;;RPAD(NVL(C_ENR.TYPE_TAUX_PAYE, ' '),1,' ')
